test_suite,[img_level] ms_miss,[img_level] ms_ghost,[img_level] ms_miss_ghost,[obj_level] kill_rate_miss_mean,[obj_level] kill_rate_miss_std,[obj_level] kill_rate_ghost_mean,[obj_level] kill_rate_ghost_std,[obj_level] kill_rate_miss_ghost_mean,[obj_level] kill_rate_miss_ghost_std,[match] iou_mean,[match] match_rate,[match] vr_diff,[match] ie_diff,[match] mi_diff,[match] var_diff,[match] ps_diff,[miss] miss_rate,[miss] vr_diff,[miss] ie_diff,[miss] mi_diff,[miss] var_diff,[miss] ps_diff,[ghost] ghost_rate,[ghost] vr_diff,[ghost] ie_diff,[ghost] mi_diff,[ghost] var_diff,[ghost] ps_diff
orig,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.0003003003003002667,0.0008008008008007889,0.0010535535535535112,0.0026688806113200334,0.0013538538538538111,0.0034696814121208336,0.03515906627010493,0.9996996996996997,0.0003003003003002667,0.006239968276260255,0.0010903097373593778,0.851391213774975,0.9797409105953189,0.0009009009009008888,0.0009009009009008888,0.0007357747734168445,0.0009009009009008888,0.0009009009009008888,0.0009009009009008888,0.0036036036036035776,0.0036036036036035776,0.0017716812308856778,0.0035685417369588773,0.0021785365251110965,0.003018171162077111
dalle,1.0,1.0,1.0,0.026487941429801858,0.02020415762863303,0.008203724211476067,0.01443989041793149,0.0345268204376731,0.03285847279189461,0.0550895288379725,0.9755768929606139,0.024423107039386046,0.021133230715382402,0.027597583929423877,0.9496058137276857,0.9848326312796019,0.081287683031869,0.081287683031869,0.044353691267261325,0.08128756861477705,0.081287683031869,0.081287683031869,0.0266149870801033,0.0266149870801033,0.010940065428314534,0.025686401515148255,0.010089553490955177,0.01337769901739061
sd,1.0,1.0,1.0,0.021767078189300366,0.0203919182384816,0.02044479717813044,0.031832722124921976,0.04130288065843617,0.04624034091358478,0.052210584766985035,0.9797884773662552,0.020211522633744813,0.02554400225512822,0.02485107320511343,0.9566563030204454,0.9891808588377753,0.06594320987654317,0.06594320987654316,0.042016914105618114,0.06594317115706311,0.06594320987654316,0.06594320987654316,0.06943209876543206,0.06943209876543203,0.021422394528303943,0.06728213950579999,0.016858693228022633,0.02636939723275533
