mutant_id,equivalent_mutant,iskill_miss,iskill_ghost,iskill_miss_ghost,[obj_level] kill_rate_miss_mean,[obj_level] kill_rate_miss_std,[obj_level] kill_rate_ghost_mean,[obj_level] kill_rate_ghost_std,[obj_level] kill_rate_miss_ghost_mean,[obj_level] kill_rate_miss_ghost_std,[match] iou_mean,[match] match_rate,[match] vr_diff,[match] ie_diff,[match] mi_diff,[match] var_diff,[match] ps_diff,[miss] miss_rate,[miss] vr_diff,[miss] ie_diff,[miss] mi_diff,[miss] var_diff,[miss] ps_diff,[ghost] ghost_rate,[ghost] vr_diff,[ghost] ie_diff,[ghost] mi_diff,[ghost] var_diff,[ghost] ps_diff
mutant_mc_dropout_0.1,False,True,True,True,0.0795062986846216,0.03643615828842193,0.07711628162847003,0.03826413581436516,0.14912406683189344,0.050355537443569354,0.1653654373525656,0.9213925961616417,0.08378673452769593,0.0722886761839606,0.08253077014122906,0.8048624391286113,0.9743183552872839,0.33583859833859836,0.33583859833859836,0.2777673343079355,0.33583823051886436,0.33583859833859836,0.33583859833859836,0.18814638955886379,0.18812591453838873,0.12204921212873886,0.18753726892001402,0.07324370839015924,0.09275579997803872
mutant_mc_dropout_0.15,False,True,True,True,0.09830632438468066,0.03803138095250427,0.09669559299824235,0.04342955558445808,0.18351217782178472,0.05237370250487282,0.19844525788655806,0.9031496674660481,0.10388850004565667,0.08854002990210687,0.10242123622999841,0.8568868092875644,0.9770959936736887,0.38966581065718997,0.38966581065718997,0.31922320599557696,0.3896653715214781,0.38966581065718997,0.38966581065718997,0.18578458182664284,0.18576619609397138,0.12236514728794821,0.18516202925627792,0.07028185457933304,0.09877678377608963
mutant_mc_dropout_0.2,False,True,True,True,0.11318523634265536,0.03868451827496832,0.11272284741364576,0.04647467810219258,0.2104990898636431,0.0524568435179397,0.22258855618943393,0.8896371621639961,0.1184066569743758,0.10073765169634741,0.11734124638086461,0.8898499518721694,0.9785555443316122,0.40427858365358366,0.40427858365358366,0.3300404521438774,0.4042781421268277,0.40427858365358366,0.40427858365358366,0.1719351646290377,0.17176783782742036,0.1137170671761386,0.1710627908517939,0.07414599041505822,0.09886671848384655
mutant_mc_dropout_0.25,False,True,True,True,0.1298837756952626,0.044051526114331475,0.133859546263759,0.04847167672943973,0.2425571396406423,0.05858772733391662,0.24729427556869213,0.8732559124217297,0.13704782606250004,0.11492415018088575,0.13527908329674745,0.9107965022132437,0.9788304750789639,0.4503988266855913,0.4503988266855913,0.36455615229525495,0.45039832263684976,0.4503988266855913,0.4503988266855913,0.1715289695382499,0.17131325151794066,0.1114844184314255,0.17055663486759357,0.07268587384639293,0.09924537493433365
mutant_mc_dropout_0.3,False,True,True,True,0.14231530110270282,0.042867450022528446,0.15051085407941892,0.056378122934045136,0.268084871458537,0.06081162910671092,0.2666793797669041,0.863087915715346,0.1487604834171831,0.12400300700844402,0.14711151725231356,0.9268062978676568,0.9789038631635931,0.4761969517680246,0.4761969517680245,0.38315330411723303,0.4761964316569329,0.4761969517680245,0.4761969517680245,0.16186678274266794,0.1615307732885049,0.1070894274876074,0.16059221855651706,0.07309774332993073,0.10188171312934233
mutant_mc_dropout_0.35,False,True,True,True,0.1563428652429224,0.042151890569272155,0.16795088424457374,0.05558105598219768,0.29406262285156826,0.05839758448188359,0.28621698480250723,0.8515065798862864,0.1631047619419466,0.13453456784467505,0.16060215547577422,0.9383782570228131,0.9790834678622818,0.5031148184089359,0.5031148184089359,0.40358050025751413,0.5031142706583298,0.5031148184089359,0.5031148184089359,0.15935451499330788,0.15907251575842568,0.10423262407416947,0.1580673271254018,0.07555359052095219,0.10211675978480544
mutant_mc_dropout_0.4,False,True,True,True,0.1721048005357556,0.04018677327704162,0.1888282301316375,0.06024013096675346,0.32361130306199454,0.06211631828614448,0.305818622211272,0.8396883407747535,0.17982217650533375,0.14512786257233834,0.1753817560667673,0.9466910382956555,0.9772796778939981,0.5362432210845524,0.5362432210845524,0.4273573742673369,0.5362426019693698,0.5362432210845524,0.5362432210845524,0.1552615175807126,0.1548278378089516,0.10172319529516005,0.15371555970565068,0.07522052573221605,0.10242768359072142
mutant_mc_dropout_0.45,False,True,True,True,0.18288951427761682,0.041644331128620385,0.20214065186683308,0.058456902444554426,0.3434854302059838,0.058051109100936776,0.321282875905738,0.8340450247921973,0.1914180311043256,0.1513721371329683,0.18472825542970328,0.9551076027432931,0.9768268146070598,0.5538520569644324,0.5538520569644324,0.4395291706342086,0.5538514389077716,0.5538520569644324,0.5538520569644324,0.14672220116902124,0.14631585469731634,0.09817117982406562,0.14525450641372029,0.07817125739766,0.10401730530041658
mutant_mc_dropout_0.5,False,True,True,True,0.19404559853482498,0.04298106154396341,0.23099842745875507,0.06436361426893676,0.3755525911259399,0.061940351256789254,0.33822639099702095,0.8257145324338303,0.20569726855439302,0.16054148069099133,0.19743455060218068,0.9615923046046551,0.9765099709720602,0.5822385852723795,0.5822385852723795,0.45866363454630854,0.5822379165340672,0.5822385852723795,0.5822385852723795,0.14359545008526006,0.14305896314351485,0.09565833072027145,0.14197174609960977,0.078570959565798,0.10457711446419389
mutant_mc_dropblock_0.1_1,False,True,True,True,0.07930149665238659,0.03573926609106495,0.07242162503408292,0.03910975368892756,0.1442516593859281,0.05086706239184978,0.1629859666398135,0.922167047064141,0.08324249704360626,0.07168710765249356,0.08176225693505376,0.8009100343704961,0.9741341859692287,0.33199604817458717,0.33199604817458717,0.27454477922237663,0.33199569862169725,0.33199604817458717,0.33199604817458717,0.17786555377635235,0.1778655537763523,0.1214749917091183,0.17748453267797215,0.07795778789827866,0.10596309679400492
mutant_mc_dropblock_0.1_3,False,True,True,True,0.11822297490679402,0.04206379601478094,0.1034429439706676,0.048295383541486075,0.20700794744682682,0.05812315827782572,0.21588667561242544,0.8848101461866741,0.1241108475967749,0.10373490316608665,0.12224112118290507,0.862960866084959,0.9763792744734351,0.4234308756735227,0.4234308756735228,0.34301187158940233,0.4234303921479928,0.4234308756735228,0.4234308756735228,0.1681797801599074,0.16817978015990737,0.11333765955240069,0.1675528895980311,0.07389188960135534,0.102602192010714
mutant_mc_dropblock_0.1_5,False,True,True,True,0.13561047852460614,0.04378763054915096,0.11584406605714681,0.05542374008640929,0.2329344416312543,0.0617894434694797,0.23725168237392988,0.8683894444512557,0.14360397096336905,0.1177372771907577,0.14095811480662332,0.8806016890951806,0.9765792810096312,0.4766033768862716,0.4766033768862716,0.3837535471598576,0.4766028835153077,0.4766033768862716,0.4766033768862716,0.15254265516653936,0.15232230494618912,0.10431278133804844,0.1516257588542949,0.07926710706948512,0.10731463544066604
