test_suite,[img_level] ms_miss,[img_level] ms_ghost,[img_level] ms_miss_ghost,[obj_level] kill_rate_miss_mean,[obj_level] kill_rate_miss_std,[obj_level] kill_rate_ghost_mean,[obj_level] kill_rate_ghost_std,[obj_level] kill_rate_miss_ghost_mean,[obj_level] kill_rate_miss_ghost_std,[match] iou_mean,[match] match_rate,[match] vr_diff,[match] ie_diff,[match] mi_diff,[match] var_diff,[match] ps_diff,[miss] miss_rate,[miss] vr_diff,[miss] ie_diff,[miss] mi_diff,[miss] var_diff,[miss] ps_diff,[ghost] ghost_rate,[ghost] vr_diff,[ghost] ie_diff,[ghost] mi_diff,[ghost] var_diff,[ghost] ps_diff
orig,1.0,1.0,1.0,0.2744223390056723,0.15215317373520157,0.5229693559734904,0.223190589838372,0.6350484796019418,0.20643259442909082,0.3892718410067251,0.7835251918585251,0.18068902235568898,0.21073848375166535,0.2020320753670082,0.9490995544495768,0.9478319059657418,0.3454387721054388,0.3454387721054388,0.30549149597829733,0.3454384020878007,0.3454387721054388,0.3454387721054388,0.1993739466642007,0.19937394666420064,0.13336570330593014,0.19248881851540658,0.060487720636089815,0.10955163584250761
dalle,1.0,1.0,1.0,0.048642244757985446,0.07538363303254304,0.47371732664203164,0.2181021806256672,0.4997621154141739,0.21711407104437785,0.26200066506666997,0.9513577552420145,0.04864224475798541,0.0976621730612165,0.0730566826750738,0.9985716388209864,0.9976253341013792,0.08759810405643734,0.0875981040564373,0.07928905537956495,0.08759799963201136,0.0875981040564373,0.0875981040564373,0.21393319034132177,0.21393319034132177,0.13309929515396948,0.20514917600181948,0.056223305306070955,0.10650003204010904
sd,1.0,1.0,1.0,0.04890995226593048,0.07469354331551514,0.4900217890441732,0.20635140315213688,0.5146199564663385,0.20375342063730376,0.2724870812017386,0.9514191540142627,0.04858084598573721,0.08855767156649533,0.06944071854324838,0.9987308578095637,0.9977084383428833,0.09684116440457015,0.09684116440457011,0.08598883674502682,0.09684105297905142,0.09684116440457011,0.09684116440457011,0.21574114858484622,0.2157411485848462,0.13542857030893585,0.20687423985387737,0.056401796860263684,0.10699101748281245
