test_suite,[img_level] ms_miss,[img_level] ms_ghost,[img_level] ms_miss_ghost,[obj_level] kill_rate_miss_mean,[obj_level] kill_rate_miss_std,[obj_level] kill_rate_ghost_mean,[obj_level] kill_rate_ghost_std,[obj_level] kill_rate_miss_ghost_mean,[obj_level] kill_rate_miss_ghost_std,[match] iou_mean,[match] match_rate,[match] vr_diff,[match] ie_diff,[match] mi_diff,[match] var_diff,[match] ps_diff,[miss] miss_rate,[miss] vr_diff,[miss] ie_diff,[miss] mi_diff,[miss] var_diff,[miss] ps_diff,[ghost] ghost_rate,[ghost] vr_diff,[ghost] ie_diff,[ghost] mi_diff,[ghost] var_diff,[ghost] ps_diff
orig,0.48148148148148145,1.0,1.0,0.0003053053053052833,0.000760542738925861,0.009481981981981929,0.013777454333375261,0.009787287287287234,0.014505503631828566,0.04885541672303456,0.9996946946946946,0.0003053053053052833,0.006623161655503952,0.001434633529571563,0.9000626328953817,0.9843339084075681,0.0010510510510510316,0.0010510510510510316,0.0006759805979649981,0.0010510504915575982,0.0010510510510510316,0.0010510510510510316,0.019500750750750702,0.019500750750750702,0.007409376357710947,0.018860333109088585,0.0074307685558812,0.010263150906566862
dalle,1.0,1.0,1.0,0.01460802469135796,0.016496422297475912,0.013781224562474513,0.021412331339181103,0.02783912319676203,0.03384316646598404,0.06500736701349724,0.985429152637486,0.014570847362513961,0.01961480219155369,0.017584622450762716,0.9690074598269272,0.9914746566372469,0.06268518518518516,0.06268518518518512,0.035868637573476754,0.06268513019305202,0.06268518518518512,0.06268518518518512,0.04581790123456789,0.045817901234567804,0.01593392166733746,0.044288666941180416,0.012785062038689357,0.01958819637337066
sd,1.0,1.0,1.0,0.024507383200193605,0.024351262859974413,0.01869536086039348,0.028840187319277552,0.042652980945464554,0.0479974538201935,0.07198174062998314,0.9765274751876057,0.023472524812394032,0.025583805981678046,0.02826820476939396,0.9716019622827339,0.9916557926081636,0.07051561365286851,0.07051561365286851,0.04010135028456826,0.07051554519799888,0.07051561365286851,0.07051561365286851,0.05964899540062936,0.059648995400629345,0.020346013868291744,0.0579465794695975,0.015035896707072338,0.02660630985053465
