test_suite,[img_level] ms_miss,[img_level] ms_ghost,[img_level] ms_miss_ghost,[obj_level] kill_rate_miss_mean,[obj_level] kill_rate_miss_std,[obj_level] kill_rate_ghost_mean,[obj_level] kill_rate_ghost_std,[obj_level] kill_rate_miss_ghost_mean,[obj_level] kill_rate_miss_ghost_std,[match] iou_mean,[match] match_rate,[match] vr_diff,[match] ie_diff,[match] mi_diff,[match] var_diff,[match] ps_diff,[miss] miss_rate,[miss] vr_diff,[miss] ie_diff,[miss] mi_diff,[miss] var_diff,[miss] ps_diff,[ghost] ghost_rate,[ghost] vr_diff,[ghost] ie_diff,[ghost] mi_diff,[ghost] var_diff,[ghost] ps_diff
low,1.0,1.0,1.0,0.5243575929085734,0.11942392578381433,0.3668694918261306,0.09954988464518247,0.6907171411881486,0.09419616105844544,0.5997743983654887,0.5270477601907508,0.498984409912795,0.3756142427122009,0.49734814506118796,0.9733573458914683,0.9544709825993644,0.6257113789327639,0.6257113789327639,0.4817072874858678,0.6257105813978824,0.6257113789327639,0.6257113789327639,0.15105850856712125,0.15063748329526153,0.09919048595463748,0.14951217132835135,0.07681462872251484,0.10277385973122323
meduim,1.0,1.0,1.0,0.3367548030137582,0.08155969924155008,0.2835835080751204,0.0887980943112722,0.5188829821398361,0.08690559633855167,0.43198833659387303,0.7056355010409026,0.3335713760143716,0.2481154500336881,0.3239039329615019,0.9641825945375784,0.9691470964922098,0.5557016405385353,0.5557016405385353,0.4285778939794223,0.5557009801478152,0.5557016405385353,0.5557016405385353,0.14998471221973353,0.14954095078666615,0.0991925359865018,0.14855818621603176,0.07821020585193199,0.10331039748641084
high,1.0,1.0,1.0,0.2025915372293427,0.04620103780432042,0.17924338489346828,0.06157694074622537,0.33931642435898535,0.06247917552633041,0.3120297108663938,0.8290681135698776,0.2201997946226259,0.15758275759282128,0.20399951189671547,0.9331881379220541,0.9749068871661499,0.5396462167174975,0.5396462167174975,0.42195552725831237,0.5396456212637092,0.5396462167174975,0.5396462167174975,0.14235631732827156,0.14211570178883817,0.09756349759026703,0.14137779567133038,0.08100150013220682,0.10463704331735489
