test_suite,[img_level] iskill_miss_p_value,[img_level] iskill_miss_cohens_h,[img_level] iskill_miss_power,[img_level] iskill_miss_count,[img_level] iskill_ghost_p_value,[img_level] iskill_ghost_cohens_h,[img_level] iskill_ghost_power,[img_level] iskill_ghost_count,[img_level] iskill_miss_ghost_p_value,[img_level] iskill_miss_ghost_cohens_h,[img_level] iskill_miss_ghost_power,[img_level] iskill_miss_ghost_count,[obj_level] kill_rate_miss_mean,[obj_level] kill_rate_miss_std,[obj_level] kill_rate_ghost_mean,[obj_level] kill_rate_ghost_std,[obj_level] kill_rate_miss_ghost_mean,[obj_level] kill_rate_miss_ghost_std,[match] iou_mean,[match] match_rate,[match] vr_diff,[match] ie_diff,[match] mi_diff,[match] var_diff,[match] ps_diff,[miss] miss_rate,[miss] vr_diff,[miss] ie_diff,[miss] mi_diff,[miss] var_diff,[miss] ps_diff,[ghost] ghost_rate,[ghost] vr_diff,[ghost] ie_diff,[ghost] mi_diff,[ghost] var_diff,[ghost] ps_diff
38_Tennis_Tennis_38_758,1.0,-0.2003348423231196,0.0,0,0.0001138491179057,0.9589446384042888,0.8506916541,3,0.0001138491179057,0.9589446384042888,0.8506916541,3,0.0,0.0,0.1166666666666666,0.1833333333333333,0.1166666666666666,0.1833333333333333,0.1196426287466425,1.0,0.0,0.0326172444457454,0.0044948662922464,0.9978808620808116,0.9976430700430114,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.1333333333333333,0.0986856935743637,0.1332623428027848,0.0686054027438844,0.1333333333333333
44_Aerobics_Aerobics_44_407,1.0000000000000001e-20,2.9412578112666736,1.0,10,1.0000000000000001e-20,2.9412578112666736,1.0,10,1.0000000000000001e-20,2.9412578112666736,1.0,10,0.4800000000000001,0.0979795897113271,0.467094017094017,0.1195481790420913,0.7263675213675214,0.0630263069098926,0.603225989006312,0.52,0.48,0.370062461039377,0.4874844140815436,0.975585194900892,0.9378448885057964,0.6,0.6,0.4790088913715459,0.5999997770345402,0.6,0.6,0.15,0.1499999999999999,0.1070222496199124,0.1492026844604138,0.0691711543452916,0.1096109320838823
41_Swimming_Swimming_41_161,1.0000000000000001e-20,2.9412578112666736,1.0,10,1.0000000000000001e-20,2.9412578112666736,1.0,10,1.0000000000000001e-20,2.9412578112666736,1.0,10,0.5,0.1290994448735805,0.3147985347985348,0.1056361864026016,0.646916971916972,0.1323883798737042,0.630393474626526,0.5,0.5,0.4494433699958289,0.5099610789966461,0.9955452456991212,0.9980019197150264,0.6,0.6,0.5003161370428585,0.5999987827955291,0.6,0.6,0.1578947368421052,0.1578947368421052,0.1055124430857372,0.1570786614251699,0.0728944678339944,0.1002121437700088
38_Tennis_Tennis_38_558,1.0000000000000001e-20,2.9412578112666736,1.0,10,4.4203600000000015e-15,2.0139625932650613,0.9999958016,8,1.0000000000000001e-20,2.9412578112666736,1.0,10,0.3833333333333333,0.1067187372905474,0.2618614718614719,0.1597307802299957,0.5330339105339105,0.1711354784690838,0.5097075203427793,0.6166666666666667,0.3981481481481482,0.3182379206598744,0.4074404721353149,0.9985067054279404,0.9649936522325526,0.4599999999999999,0.4599999999999999,0.3712867567167587,0.4599993235363914,0.4599999999999999,0.4599999999999999,0.1666666666666666,0.1666666666666666,0.1135634284180163,0.1665524079863521,0.0673255175747624,0.1069494892484654
13_Interview_Interview_On_Location_13_791,1.0000000000000001e-20,2.9412578112666736,1.0,10,1.0000000000000001e-20,2.9412578112666736,1.0,10,1.0000000000000001e-20,2.9412578112666736,1.0,10,0.5777777777777777,0.0879580895336142,0.2062285820509505,0.0574124811212764,0.6664640268258689,0.0667785118382311,0.6712525431673946,0.456,0.5617435897435897,0.410975522510216,0.5564475984998456,0.9685620090547824,0.943576319914168,0.5999999999999999,0.5999999999999999,0.4633478900354503,0.599999421641974,0.5999999999999999,0.5999999999999999,0.1263157894736842,0.1263157894736842,0.0911595911721786,0.1256369336943927,0.0840108260559756,0.114086909687675
47_Matador_Bullfighter_matadorbullfighting_47_777,1.0000000000000001e-20,2.9412578112666736,1.0,10,2.0289394126000006e-10,1.5718194052621075,0.9983222784,6,1.0000000000000001e-20,2.9412578112666736,1.0,10,0.5666666666666667,0.1527525231651946,0.19,0.1729161646579058,0.6383333333333333,0.1756021386860397,0.6337635221412524,0.4333333333333333,0.5666666666666668,0.5040592779669918,0.567501117133879,0.96566573232288,0.8991217044587829,0.8500000000000001,0.8500000000000001,0.7337623116268912,0.8499996342703485,0.8500000000000001,0.8500000000000001,0.1285714285714286,0.1285714285714285,0.1004588562452556,0.1285697060465917,0.0715631173941326,0.1285714285714285
29_Students_Schoolkids_Students_Schoolkids_29_506,1.0000000000000001e-20,2.9412578112666736,1.0,10,2.0289394126000006e-10,1.5718194052621075,0.9983222784,6,1.0000000000000001e-20,2.9412578112666736,1.0,10,0.3,0.1247219128924647,0.1261904761904762,0.1175139302786006,0.3805555555555555,0.1632125056344178,0.4551824527132944,0.7000000000000001,0.3476190476190476,0.2495434094088458,0.330263616425055,0.9985049830740356,0.9651986738622867,0.36,0.36,0.2660086543207274,0.3599994049370253,0.36,0.36,0.125,0.1249999999999999,0.0922252725461659,0.1249848926919696,0.0878761149420148,0.0878512647647106
32_Worker_Laborer_Worker_Laborer_32_400,1.0000000000000001e-20,2.9412578112666736,1.0,10,1.0000000000000001e-20,2.9412578112666736,1.0,10,1.0000000000000001e-20,2.9412578112666736,1.0,10,0.5285714285714286,0.1571428571428571,0.3726311188811188,0.1220769672650231,0.6944609557109558,0.1511825538861285,0.6460155428221411,0.4714285714285714,0.5285714285714286,0.4480278023453813,0.5313186391880285,0.9594610280943306,0.968305427115017,0.6166666666666666,0.6166666666666667,0.5121526825687143,0.6166664822999968,0.6166666666666667,0.6166666666666667,0.1393939393939393,0.1393939393939393,0.0987767249202287,0.1389842520197447,0.0796322184059682,0.106374953323339
31_Waiter_Waitress_Waiter_Waitress_31_195,1.0000000000000001e-20,2.9412578112666736,1.0,10,1.1687791600000004e-12,1.781978330539265,0.9998563141,7,1.0000000000000001e-20,2.9412578112666736,1.0,10,0.4428571428571428,0.1186660551845439,0.1419444444444444,0.1114262890938873,0.5122222222222221,0.1541295383372617,0.4657979926768602,0.6499999999999999,0.35,0.2882461430992656,0.3548968088546502,0.9973132590046456,0.9977434191088328,0.62,0.62,0.4878996298554677,0.6199983149170862,0.62,0.62,0.26,0.26,0.1293702790004899,0.2584536208349944,0.0612582214035082,0.0611968226032569
31_Waiter_Waitress_Waiter_Waitress_31_465,9.910000000000005e-18,2.297756702473389,0.9999999909,9,1.1687791600000004e-12,1.781978330539265,0.9998563141,7,1.0000000000000001e-20,2.9412578112666736,1.0,10,0.28,0.1599999999999999,0.2224206349206348,0.1767108761481736,0.4362301587301587,0.1782916723965428,0.3862190154080918,0.72,0.2799999999999999,0.2209950248191623,0.2925634156771847,0.9952791210964071,0.9968558713326356,0.4666666666666666,0.4666666666666666,0.3705808233246297,0.4666662950690652,0.4666666666666666,0.4666666666666666,0.15,0.15,0.1063013110384889,0.1499305349198064,0.077676256888621,0.0926118295980558
