test_suite,[img_level] ms_miss,[img_level] ms_ghost,[img_level] ms_miss_ghost,[obj_level] kill_rate_miss_mean,[obj_level] kill_rate_miss_std,[obj_level] kill_rate_ghost_mean,[obj_level] kill_rate_ghost_std,[obj_level] kill_rate_miss_ghost_mean,[obj_level] kill_rate_miss_ghost_std,[match] iou_mean,[match] match_rate,[match] vr_diff,[match] ie_diff,[match] mi_diff,[match] var_diff,[match] ps_diff,[miss] miss_rate,[miss] vr_diff,[miss] ie_diff,[miss] mi_diff,[miss] var_diff,[miss] ps_diff,[ghost] ghost_rate,[ghost] vr_diff,[ghost] ie_diff,[ghost] mi_diff,[ghost] var_diff,[ghost] ps_diff
orig,1.0,1.0,1.0,0.010589089089089032,0.012940667274607432,0.005706206206206158,0.009973806350042915,0.016131131131131078,0.020759430248608667,0.045439341100591946,0.9898488488488487,0.010516516516516458,0.021954272633484963,0.013836107415995016,0.8415508174363237,0.9788585247142184,0.028268268268268223,0.028268268268268223,0.02791718467877036,0.02826824189430016,0.028268268268268223,0.028268268268268223,0.016498998998998947,0.015264955431622054,0.00732830042956543,0.015939389004445022,0.005894873154491155,0.0076595381829492595
dalle,1.0,1.0,1.0,0.01044639376218319,0.009583572111674708,0.012401411778604718,0.017546720209478808,0.022405177506054644,0.02562053488179053,0.044001457446707734,0.9908260233918129,0.009225663063382315,0.02366291570790925,0.013584764582384763,0.9438165255903758,0.984218696719927,0.02535769980506818,0.02535769980506817,0.023724215457481032,0.02535765084782502,0.02535769980506817,0.02535769980506817,0.05031189083820658,0.05031189083820658,0.04369679749247706,0.05024326312241689,0.010757367472637452,0.014509719802368284
sd,1.0,1.0,1.0,0.02369553376906313,0.021221178657246265,0.006480988691772945,0.012506746264950852,0.02987488328664794,0.030279729536969262,0.05462601269409011,0.977328431372549,0.022901227965933794,0.034670271990957485,0.02769982400605949,0.955070707587526,0.9887302020857894,0.06722766884531586,0.06722766884531585,0.05876809239031632,0.0672275883237045,0.06722766884531585,0.06722766884531585,0.025190631808278817,0.025190631808278793,0.023236293631134785,0.025176511145053537,0.013231580447371313,0.01868780029040973
