mutant_id,equivalent_mutant,iskill_miss,iskill_ghost,iskill_miss_ghost,[obj_level] kill_rate_miss_mean,[obj_level] kill_rate_miss_std,[obj_level] kill_rate_ghost_mean,[obj_level] kill_rate_ghost_std,[obj_level] kill_rate_miss_ghost_mean,[obj_level] kill_rate_miss_ghost_std,[match] iou_mean,[match] match_rate,[match] vr_diff,[match] ie_diff,[match] mi_diff,[match] var_diff,[match] ps_diff,[miss] miss_rate,[miss] vr_diff,[miss] ie_diff,[miss] mi_diff,[miss] var_diff,[miss] ps_diff,[ghost] ghost_rate,[ghost] vr_diff,[ghost] ie_diff,[ghost] mi_diff,[ghost] var_diff,[ghost] ps_diff
mutant_mc_dropout_0.1,False,True,True,True,0.2181496802935441,0.10794976986538465,0.18064042275907635,0.09750719777007716,0.35967622173623903,0.12200583611318924,0.32513522697495467,0.7848252688195403,0.22203092908287395,0.19039939139793294,0.2246485239949885,0.9390763055604098,0.9828168879072028,0.36658570683145353,0.36658570683145353,0.3019709739339353,0.36658524068141896,0.36658570683145353,0.36658570683145353,0.18865753868296253,0.18854879640847225,0.12267979096603014,0.18800969583219113,0.06990064561464507,0.09719784207175274
mutant_mc_dropout_0.15,False,True,True,True,0.2643078355494915,0.11562433848985036,0.22366961977030594,0.10291088397837438,0.42852486473556506,0.12175473692339558,0.37832633505686225,0.7416384173596626,0.2665421040223258,0.22530452616731977,0.27020420417701585,0.9548796683675201,0.9816330135564614,0.40568000691456085,0.40568000691456085,0.3304879863384012,0.4056794929465794,0.40568000691456085,0.40568000691456085,0.1831021654894188,0.1830277574039647,0.11840898374809274,0.1822707644564607,0.06968241675819097,0.09834025200411983
mutant_mc_dropout_0.2,False,True,True,True,0.30656995661641295,0.12028971076926177,0.2549950601658738,0.1071306684778177,0.48252430255549533,0.12208154642829827,0.42306561406634663,0.7025160981266253,0.30699125535697536,0.2554739469824968,0.3109362782022946,0.9642958570873044,0.978369720812256,0.4415122124733973,0.4415122124733973,0.35667568071904304,0.44151164835332496,0.4415122124733973,0.4415122124733973,0.17342882541217924,0.17330161557784177,0.11287972398301097,0.17245028538547538,0.07113413863645236,0.10108950678999284
mutant_mc_dropout_0.25,False,True,True,True,0.34257961825152744,0.12114531451195226,0.2878703784694746,0.10950582210859482,0.5315447573779213,0.11792259343643514,0.45852654348487193,0.6708218800225862,0.3399262349220031,0.27922199405476716,0.34384872139474304,0.9699575853240502,0.9747297584616087,0.4763137620635335,0.4763137620635335,0.3821295549016281,0.4763131534355048,0.4763137620635335,0.4763137620635335,0.16855083004846955,0.16840929447418676,0.1093184435754581,0.1674587831538245,0.07298098808597411,0.1012246631966136
mutant_mc_dropout_0.3,False,True,True,True,0.37884241336157837,0.12343648294048717,0.3236959419049242,0.11084719906165295,0.5804544865785525,0.11346508149720336,0.4896761305774483,0.6417283841458821,0.37023211336482115,0.30003096012433833,0.3741355743030029,0.9732507082275191,0.9726248154849026,0.5099862642700033,0.5099862642700033,0.4057696992196561,0.5099856172095245,0.5099862642700033,0.5099862642700033,0.16037518594122516,0.16015718311982827,0.10516423943362962,0.15916649868367458,0.07516233432146865,0.10236990562290907
mutant_mc_dropout_0.35,False,True,True,True,0.41171946996973224,0.12376152101926871,0.3605583399564268,0.10849570967035334,0.6252262173272056,0.10691892064373468,0.5180320478927516,0.6143917678123688,0.3986834775762742,0.32020684638435887,0.40252979405393646,0.9748842027856255,0.968200228280443,0.5433842804611447,0.5433842804611447,0.42986550154484005,0.543383588307589,0.5433842804611447,0.5433842804611447,0.15451385764180423,0.15432803791905433,0.10188060247698755,0.1532853542260714,0.07723735238456791,0.1025848640003715
mutant_mc_dropout_0.4,False,True,True,True,0.4457064885397377,0.12271920490330485,0.405839330065008,0.10630761623048901,0.6735811719750522,0.099484981611557,0.542830254831471,0.5898729539150832,0.4239309694569186,0.33693350926259114,0.42751027288957083,0.9758272497530541,0.964682276363,0.5747320040205981,0.5747320040205981,0.45156054551543834,0.5747312764322591,0.5747320040205981,0.5747320040205981,0.149143820652334,0.14895141097212203,0.09908686851432867,0.14786651284496558,0.07905151451787168,0.10315962641349402
mutant_mc_dropout_0.45,False,True,True,True,0.4764574685923098,0.12188831149353223,0.4566704357281149,0.10007385935599059,0.7199411244327818,0.08946159217701241,0.5683829549030005,0.563798235936047,0.45269049121261606,0.3550138827086622,0.4548398462697339,0.9759670161882358,0.9599692592419071,0.6043204273389158,0.6043204273389158,0.47203414071649336,0.6043196591503562,0.6043204273389158,0.6043204273389158,0.14354007282100284,0.1432745285254968,0.09632715578384367,0.14223675630245844,0.0811918528267326,0.10329479764475316
mutant_mc_dropout_0.5,False,True,True,True,0.5053741343474443,0.11880209339590114,0.5071174321551652,0.0934133629420326,0.7630956430354404,0.07911702388387684,0.5898159413205021,0.5426696823299579,0.47561314188200066,0.3702837781407217,0.47704489035268227,0.9757452151733772,0.9559803207793581,0.6318373579248041,0.6318373579248041,0.4910597935048232,0.6318365617391599,0.6318373579248041,0.6318373579248041,0.138844305922272,0.1385733736886741,0.09378614682579894,0.13752365725603313,0.082878979815438,0.1031959899570561
mutant_mc_dropblock_0.1_1,False,True,True,True,0.2149116663488727,0.10779122372374211,0.18476384244804828,0.09785398866028372,0.35990295301198905,0.12053897189277209,0.32250624616522905,0.7877244478014367,0.21934166240198236,0.18844030278629495,0.22195504482790357,0.9373307044727562,0.9827991096099965,0.35930457371394103,0.35930457371394103,0.29586240369456224,0.3593041157001875,0.35930457371394103,0.35930457371394103,0.1930353338101124,0.19292659297266213,0.12490420176967121,0.19236826421618808,0.06968314955335347,0.09546981907428671
mutant_mc_dropblock_0.1_3,False,True,True,True,0.32208662993053827,0.1259049094220227,0.27385960378608776,0.11057355635007442,0.5086943082167751,0.12109041233098809,0.4344387966787539,0.6857391199626591,0.32565674472964207,0.2688089483868265,0.3303233142668065,0.9573146660648554,0.977129808506075,0.44875212874704196,0.44875212874704196,0.36007990912324933,0.44875155955020263,0.44875212874704196,0.44875212874704196,0.169240747554561,0.16907287448697897,0.11040667792213522,0.16818041791272145,0.07397629290319434,0.10119692623454281
mutant_mc_dropblock_0.1_5,False,True,True,True,0.375945850721048,0.1308065587909514,0.322183061248287,0.11691580737549855,0.5782147620738923,0.1183619976694554,0.4833872111395595,0.6374688182481129,0.37685823381349964,0.304706963899209,0.38113428654930726,0.96004421316994,0.9718668829380213,0.5015331020444008,0.5015331020444007,0.3971547388035013,0.501532460052536,0.5015331020444007,0.5015331020444007,0.15930777517987169,0.15905027459591603,0.10458841198776495,0.15806386024026184,0.07760323378123424,0.10297853417123677
mutant_mc_dropblock_0.1_7,False,True,True,True,0.39992328889540274,0.13218675477401062,0.351858710512151,0.1168752236142018,0.6138620551490502,0.11402372530643898,0.5040245680481675,0.6173019225748224,0.3985123976319266,0.31977615683993643,0.40230085225035245,0.9615522900835198,0.9687240523840448,0.5240673788576574,0.5240673788576574,0.4131212453754052,0.5240667154536758,0.5240673788576574,0.5240673788576574,0.15434719470020328,0.1540492254146229,0.10162996412391193,0.1530236108824758,0.07971982532307463,0.10349576885626705
