test_suite,[img_level] ms_miss,[img_level] ms_ghost,[img_level] ms_miss_ghost,[obj_level] kill_rate_miss_mean,[obj_level] kill_rate_miss_std,[obj_level] kill_rate_ghost_mean,[obj_level] kill_rate_ghost_std,[obj_level] kill_rate_miss_ghost_mean,[obj_level] kill_rate_miss_ghost_std,[match] iou_mean,[match] match_rate,[match] vr_diff,[match] ie_diff,[match] mi_diff,[match] var_diff,[match] ps_diff,[miss] miss_rate,[miss] vr_diff,[miss] ie_diff,[miss] mi_diff,[miss] var_diff,[miss] ps_diff,[ghost] ghost_rate,[ghost] vr_diff,[ghost] ie_diff,[ghost] mi_diff,[ghost] var_diff,[ghost] ps_diff
low,1.0,1.0,1.0,0.37420607725111693,0.11557967908599415,0.24136794910109652,0.09911227275377775,0.5194417071253233,0.11337368061290186,0.483076698668121,0.6468551902127153,0.3640383729034708,0.2914277346595571,0.3671938565360222,0.9765685699946829,0.9721644421483203,0.508211391411307,0.508211391411307,0.40524266423162536,0.5082107473048212,0.508211391411307,0.508211391411307,0.16839838656885842,0.16816902020655372,0.11028005931730284,0.16729779773199566,0.06960005364135041,0.10082477059783387
meduim,1.0,1.0,1.0,0.23372103828178284,0.07371410034344843,0.2035081867604367,0.08085756721210559,0.3843196728291192,0.08973374431928477,0.35132373612959955,0.780257485496062,0.23523884532641837,0.1910668064700191,0.23306260658381456,0.9570594768068248,0.9779156279310028,0.4576848325769046,0.4576848325769046,0.3662714040680785,0.45768428993165483,0.4576848325769046,0.4576848325769046,0.16963761831087362,0.16923617765703733,0.110502911062648,0.16842932732825966,0.07113246638433485,0.10087781748284784
high,1.0,1.0,1.0,0.1409533016445603,0.040781676685739066,0.15120259067614836,0.05240665253632695,0.26560992142910966,0.05723231144808479,0.2613241978534102,0.8668308590906477,0.14799249323704558,0.12134106257919083,0.14475895231950867,0.9101079114484071,0.9774893514300602,0.4702030503148097,0.4702030503148097,0.37820790317391617,0.47020252517005456,0.4702030503148097,0.4702030503148097,0.16491061912486263,0.16464212718604823,0.10849895582505832,0.16376889797739763,0.07455238930861113,0.10051836149353198
