mutant_id,equivalent_mutant,iskill_miss,iskill_ghost,iskill_miss_ghost,[obj_level] kill_rate_miss_mean,[obj_level] kill_rate_miss_std,[obj_level] kill_rate_ghost_mean,[obj_level] kill_rate_ghost_std,[obj_level] kill_rate_miss_ghost_mean,[obj_level] kill_rate_miss_ghost_std,[match] iou_mean,[match] match_rate,[match] vr_diff,[match] ie_diff,[match] mi_diff,[match] var_diff,[match] ps_diff,[miss] miss_rate,[miss] vr_diff,[miss] ie_diff,[miss] mi_diff,[miss] var_diff,[miss] ps_diff,[ghost] ghost_rate,[ghost] vr_diff,[ghost] ie_diff,[ghost] mi_diff,[ghost] var_diff,[ghost] ps_diff
mutant_mc_dropout_0.1,False,True,True,True,0.00427277432712215,0.009831622073328106,0.4380230819904734,0.14150517652793151,0.44058221368003986,0.14243930461747362,0.11082189138506124,0.9957272256728776,0.0042727743271221445,0.01554354698908651,0.010247898519486858,0.98789199453652,0.9575329484770176,0.017391304347826087,0.017391304347826077,0.012816692863487888,0.017391283126450698,0.017391304347826077,0.017391304347826077,0.18184175753334622,0.18184175753334617,0.120128192387605,0.17616614379406426,0.07887767443162,0.1251223003919235
mutant_mc_dropout_0.15,False,True,True,True,0.006431159420289853,0.012687627759906308,0.5331814230455535,0.11276401747499668,0.5365450883657406,0.11316369389735344,0.15428250661851545,0.9935688405797102,0.006431159420289845,0.021747799881812545,0.01421492751533131,0.9963427381665773,0.9911200048615968,0.022282608695652174,0.022282608695652163,0.017451741900846852,0.022282581546304782,0.022282608695652163,0.022282608695652163,0.21686661281083766,0.21686661281083766,0.13152348046415052,0.20752326169483484,0.06594076698097691,0.11535968619156929
mutant_mc_dropout_0.2,False,True,True,True,0.008909161490683225,0.019315389091831347,0.5897305515775785,0.09970611527465137,0.593432760139122,0.10111374425250134,0.1935697079282184,0.9910908385093167,0.008909161490683215,0.022919495187184998,0.01649831871272426,0.9991508982372725,0.9986292341475662,0.03152173913043478,0.03152173913043477,0.024343665837329866,0.03152169753123136,0.03152173913043477,0.03152173913043477,0.23723497722901046,0.23723497722901046,0.14212162030759132,0.2265430833270803,0.0597457114494189,0.11288589906145707
mutant_mc_dropout_0.25,False,True,True,True,0.00872412008281573,0.016860520481929642,0.6353072198045444,0.08759286462156625,0.6388488955201334,0.08847704544295841,0.22587831384840798,0.9912758799171842,0.008724120082815723,0.02773108362434577,0.02022457894329257,0.9992828301465143,0.9987858205875415,0.03152173913043479,0.03152173913043477,0.021543403811925793,0.031521678396100754,0.03152173913043477,0.03152173913043477,0.2514497801734265,0.2514497801734265,0.14934929347623446,0.23943280927148644,0.05580650938980606,0.11010907119184636
mutant_mc_dropout_0.3,False,True,True,True,0.02183359213250517,0.03384880561918371,0.6758011739207841,0.06499100728231096,0.683594950524335,0.06786482387260905,0.26866036924388353,0.978166407867495,0.02183359213250515,0.04990450904606968,0.03875074232711608,0.999613095930639,0.9985018608951427,0.06865942028985507,0.06865942028985506,0.05338531628557432,0.0686593157744301,0.06865942028985506,0.06865942028985506,0.26345575488601225,0.26345575488601225,0.15593997898880096,0.25090566830957156,0.05367874818712557,0.1060426767666979
mutant_mc_dropout_0.35,False,True,True,True,0.020245859213250512,0.03258155729152571,0.708497837647538,0.053499068317360864,0.7152785546870383,0.05500935472109079,0.2960662218788408,0.9797541407867496,0.020245859213250495,0.06011978160082799,0.042403582207782974,0.9996923235853777,0.998110595142354,0.06177536231884057,0.06177536231884055,0.04857188652658161,0.06177528415318837,0.06177536231884055,0.06177536231884055,0.27564367704593823,0.2756436770459382,0.1597373126706863,0.2617841629339716,0.0542906861176376,0.10390424480469847
mutant_mc_dropout_0.4,False,True,True,True,0.033614130434782605,0.061264788382335546,0.7306182972626575,0.053628854209528586,0.7400676995637552,0.057837307491119275,0.3342692440758818,0.9663858695652173,0.03361413043478258,0.07509656364745182,0.057884725973466555,0.9997625392111565,0.9992535610409838,0.08731884057971015,0.08731884057971011,0.07504304036059797,0.08731872964974075,0.08731884057971011,0.08731884057971011,0.2681571008792519,0.2681571008792519,0.16043109766412708,0.25578214592136145,0.05685746418556572,0.1062433406999805
mutant_mc_dropout_0.45,False,True,True,True,0.05003752587991719,0.07285250263792865,0.7478475303294323,0.04775401355386421,0.7614725689549755,0.05258200393775902,0.36385697379548076,0.9534045031055901,0.04659549689440991,0.09293944319871045,0.07251667005397983,0.9998094910981499,0.9988951367191127,0.10081521739130435,0.10081521739130431,0.09039063362482666,0.10081507735574755,0.10081521739130431,0.10081521739130431,0.26026604602398684,0.2602660460239868,0.1567795611715888,0.24800159590948537,0.059499644601848034,0.10838906110801752
mutant_mc_dropout_0.5,False,True,True,True,0.09145833333333334,0.11988616782188158,0.7598795209589483,0.045812878170162386,0.7822865506473952,0.053437444747921635,0.41299749087905746,0.9138677536231884,0.08613224637681154,0.1287513445851508,0.10925145724382211,0.9996409939212805,0.9974213314873616,0.1596195652173913,0.15961956521739123,0.14605550041821821,0.15961940731369212,0.15961956521739123,0.15961956521739123,0.2487726731351863,0.2487726731351863,0.1563397217667077,0.2380886859970133,0.06148393508834299,0.10780723262012092
mutant_mc_dropblock_0.1_1,False,True,True,True,0.004063146997929604,0.009999841535025825,0.4403635479858306,0.141581238211174,0.44300463274648055,0.1424487623536974,0.11156992555936161,0.9959368530020704,0.004063146997929598,0.010826628801510862,0.007595774328670304,0.991914507584623,0.9968357084558283,0.01630434782608696,0.016304347826086942,0.012369190956643157,0.0163043271119382,0.016304347826086942,0.016304347826086942,0.1836141349545744,0.1836141349545744,0.11945226592385237,0.17693665694511826,0.05754402050293601,0.11409061312572845
mutant_mc_dropblock_0.1_3,False,True,True,True,0.008278985507246372,0.016952086327163034,0.27593195796011616,0.2839730303622447,0.2823231859953659,0.2843556990804603,0.12123308528595049,0.9917210144927536,0.008278985507246367,0.021930089552103828,0.015509515335810267,0.9969525194166605,0.9977290740175664,0.03152173913043478,0.03152173913043477,0.02374671066934987,0.03152169263020308,0.03152173913043477,0.03152173913043477,0.1817839991461105,0.1817839991461104,0.11399450968715236,0.17448012793445675,0.05701349792586052,0.11017502342994331
mutant_mc_dropblock_0.1_5,False,True,True,True,0.010649585921325047,0.024969267571603806,0.16370649481165445,0.2575500012200142,0.1709292702246472,0.25977693104215177,0.1279938838756282,0.9893504140786749,0.010649585921325035,0.025467528116584398,0.018388061856440253,0.9950174723359457,0.9975697213171408,0.034782608695652174,0.03478260869565215,0.027681731363999797,0.03478256448200979,0.03478260869565215,0.03478260869565215,0.1448569207883444,0.14485692078834433,0.09587651030725342,0.14167055917894775,0.0732832126210566,0.11206340781814221
