mutant_id,equivalent_mutant,iskill_miss,iskill_ghost,iskill_miss_ghost,[obj_level] kill_rate_miss_mean,[obj_level] kill_rate_miss_std,[obj_level] kill_rate_ghost_mean,[obj_level] kill_rate_ghost_std,[obj_level] kill_rate_miss_ghost_mean,[obj_level] kill_rate_miss_ghost_std,[match] iou_mean,[match] match_rate,[match] vr_diff,[match] ie_diff,[match] mi_diff,[match] var_diff,[match] ps_diff,[miss] miss_rate,[miss] vr_diff,[miss] ie_diff,[miss] mi_diff,[miss] var_diff,[miss] ps_diff,[ghost] ghost_rate,[ghost] vr_diff,[ghost] ie_diff,[ghost] mi_diff,[ghost] var_diff,[ghost] ps_diff
mutant_mc_dropout_0.1,False,True,True,True,0.0013157894736842105,0.0016115064097257737,0.00307017543859649,0.004538802293135758,0.004385964912280701,0.006150308702861532,0.015998696476792723,0.9986842105263158,0.0013157894736842105,0.002998363929556054,0.002453571464499782,0.8224680068921474,0.9771564744959863,0.010526315789473684,0.010526315789473684,0.009341695396272384,0.010526279243470639,0.010526315789473684,0.010526315789473684,0.013157894736842105,0.013157894736842103,0.012801534924646864,0.013157843467647808,0.005063765765321345,0.0031049709503473653
mutant_mc_dropout_0.15,False,True,True,True,0.001973684210526316,0.0016115064097257737,0.008625730994152045,0.013760466465979712,0.01056286549707602,0.014847799017204373,0.020144427928385285,0.9980263157894737,0.001973684210526316,0.004097797448779442,0.003142489482616696,0.8685486479991686,0.9807160016731808,0.015789473684210527,0.015789473684210527,0.014012543094408575,0.01578941886520596,0.015789473684210527,0.015789473684210527,0.031578947368421054,0.03157894736842105,0.026768788317368467,0.031547461907117796,0.008142595540073107,0.011113212862754828
mutant_mc_dropout_0.2,False,True,True,True,0.002302631578947368,0.0021062908675765946,0.009210526315789473,0.011262619301830213,0.011513157894736841,0.013368910169406808,0.02457472132922962,0.9976973684210527,0.002302631578947368,0.005747402936662208,0.003748418806045998,0.9086070971831238,0.9843368076425426,0.009210526315789473,0.009210526315789473,0.007779864906926437,0.009210497926742892,0.009210526315789473,0.009210526315789473,0.031578947368421054,0.031578947368421054,0.025301055818809124,0.03151278937497208,0.0016965728260928236,0.0004514850101271474
mutant_mc_dropout_0.25,False,True,True,True,0.001973684210526316,0.0016115064097257737,0.009122807017543859,0.015568507154919756,0.011096491228070174,0.01718001356464553,0.026940361948677573,0.9980263157894737,0.001973684210526316,0.006550837920564936,0.004280445888298285,0.9310893543837878,0.9802405641834813,0.015789473684210527,0.015789473684210527,0.014012543094408575,0.01578941886520596,0.015789473684210527,0.015789473684210527,0.03157894736842106,0.03157894736842105,0.0253237577814756,0.031565428139995216,0.009134231297770287,0.013484304499584803
mutant_mc_dropout_0.3,False,True,True,True,0.0013157894736842105,0.0016115064097257737,0.012134502923976605,0.01872640189176186,0.013450292397660818,0.019460715319031492,0.02887850711353981,0.9986842105263158,0.0013157894736842105,0.006151803743918338,0.0032211862426627935,0.9454806545046394,0.9881393725757729,0.010526315789473684,0.010526315789473684,0.009341695396272384,0.010526279243470639,0.010526315789473684,0.010526315789473684,0.04736842105263158,0.04736842105263156,0.040284741405677865,0.047313279477231976,0.009320856291743536,0.024002341424187404
mutant_mc_dropout_0.35,False,True,True,True,0.001973684210526316,0.0016115064097257737,0.012953216374269006,0.017124175120623086,0.014890350877192982,0.017778044957357943,0.03279367235288863,0.9980263157894737,0.001973684210526316,0.007380124949534639,0.004848570283142708,0.9547069783966495,0.9828365448465651,0.015789473684210527,0.015789473684210527,0.014012543094408575,0.01578941886520596,0.015789473684210527,0.015789473684210527,0.046052631578947366,0.046052631578947366,0.0361101865394662,0.0459689079859329,0.0026324102601643132,0.014934830723457984
mutant_mc_dropout_0.4,False,True,True,True,0.000986842105263158,0.0015074262154459975,0.008859649122807012,0.017183001448682744,0.00984649122807017,0.01869042766412874,0.03405278419985911,0.9990131578947368,0.000986842105263158,0.006444461895551074,0.0036434926618398996,0.9615980075066085,0.9902517315535436,0.007894736842105263,0.007894736842105263,0.007006271547204288,0.00789470943260298,0.007894736842105263,0.007894736842105263,0.028947368421052635,0.02894736842105261,0.02674676231064346,0.028946630931257163,0.01732123420701043,0.022424127209429982
mutant_mc_dropout_0.45,False,True,True,True,0.002302631578947368,0.0015074262154459999,0.014663742690058478,0.022114054544190936,0.01689327485380117,0.023025230761660274,0.0398439023273382,0.9976973684210527,0.002302631578947368,0.00881823310162214,0.0062577148836290945,0.9719668784804343,0.9916224076974519,0.018421052631578946,0.018421052631578946,0.016347966943476667,0.018420988676073616,0.018421052631578946,0.018421052631578946,0.046052631578947366,0.04605263157894735,0.04082486635849124,0.04595682101963237,0.01551992654998882,0.021632911763482966
mutant_mc_dropout_0.5,False,True,True,True,0.002302631578947368,0.0021062908675765946,0.01368212197159565,0.02014226673311382,0.01583855472013366,0.021461745024480536,0.042288578025262626,0.9976973684210527,0.0026016746411483237,0.009483670248898584,0.006770176270528776,0.9755192633650352,0.9922302625940549,0.009210526315789473,0.009210526315789473,0.007385746342114537,0.009210501515448976,0.009210526315789473,0.009210526315789473,0.03903508771929824,0.03903508771929823,0.03534300604145157,0.03902038944334921,0.013277496021055263,0.017379990170562253
mutant_mc_dropblock_0.1_1,False,True,True,True,0.001973684210526316,0.0016115064097257737,0.008333333333333331,0.01260865223020505,0.010307017543859648,0.014220158639930822,0.01691377059231186,0.9980263157894737,0.001973684210526316,0.0036213412284890113,0.0027920440206254497,0.8182365567604003,0.9706530346824594,0.015789473684210527,0.015789473684210527,0.014012543094408575,0.01578941886520596,0.015789473684210527,0.015789473684210527,0.02631578947368421,0.026315789473684206,0.020540627818005603,0.026300861083842313,0.00831692002681254,0.005897969498657447
